0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3,1.4000000000000001,1.5,1.6,1.7000000000000002,1.8,1.9000000000000001,2.0,2.1,2.2,2.3000000000000003,2.4000000000000004,2.5,2.6,2.7,2.8000000000000003,2.9000000000000004,3.0,3.1,3.2,3.3000000000000003,3.4000000000000004,3.5,3.6,3.7,3.8000000000000003,3.9000000000000004,4.0,4.1000000000000005,4.2,4.3,4.4,4.5,4.6000000000000005,4.7,4.800000000000001,4.9,5.0,5.1000000000000005,5.2,5.300000000000001,5.4,5.5,5.6000000000000005,5.7,5.800000000000001,5.9,6.0,6.1000000000000005,6.2,6.300000000000001,6.4,6.5,6.6000000000000005,6.7,6.800000000000001,6.9,7.0,7.1000000000000005,7.2,7.300000000000001,7.4,7.5,7.6000000000000005,7.7,7.800000000000001,7.9,8.0,8.1,8.200000000000001,8.3,8.4,8.5,8.6,8.700000000000001,8.8,8.9,9.0,9.1,9.200000000000001,9.3,9.4,9.5,9.600000000000001,9.700000000000001,9.8,9.9,10.0
0.4381,0.438,0.3956,0.3416,0.2812,0.2217,0.1808,0.1369,0.1103,0.092,0.0654,0.0552,0.0451,0.0446,0.0379,0.0292,0.0292,0.0355,0.0299,0.0302,0.0471,0.0533,0.069,0.0886,0.1073,0.1168,0.1386,0.1598,0.1853,0.1934,0.1953,0.2091,0.2158,0.2037,0.1944,0.1797,0.1704,0.1764,0.1656,0.1634,0.1667,0.1651,0.1601,0.1769,0.1752,0.1865,0.2059,0.201,0.1912,0.175,0.1521,0.1336,0.1016,0.0941,0.0774,0.0804,0.0594,0.0557,0.0477,0.0488,0.0329,0.038,0.0307,0.0286,0.0285,0.0378,0.0301,0.036,0.041,0.0458,0.0605,0.0699,0.0804,0.0973,0.1118,0.1206,0.154,0.168,0.1721,0.1624,0.1448,0.1229,0.1135,0.1107,0.1,0.0996,0.112,0.1116,0.1,0.0873,0.0742,0.0625,0.0492,0.0478,0.0475,0.0418,0.0434,0.0432,0.04,0.0342,0.0313
